ETitalics
Collema coccophorum
Collema conglomeratum
Collema tenax
Collema nigrescens
Collema bachmanianum
Rhizocarpon infernulum
Solorina saccata
Usnea amblyoclada
Usnea ceratina
Usnea hirta
Teloschistes chrysophthalmus
Umbilicaria vellea
Umbilicaria mammulata
Usnea angulata
Usnea trichodea
Canoparmelia texana
Rimelia cetrata
Parmotrema margaritatum
Parmotrema stuppeum
Rimelia subisidiosa
Peltula euploca
Phaeophyscia leana
Phaeophyscia hirsuta
Ahtiana aurescens
Loxospora elatina
Bacidina delicata
Heterodermia leucomelos
Hypogymnia krogiae
Xanthoparmelia hypofusca
Lecanora appalachensis
Lecanora caesiorubella
Lecanora layana
Lecanora nothocaesiella
Lecanora polytropa
Leptogium azureum
Leptogium dactylinum
Leptogium hirsutum
Leptogium juniperinum
Porpidia albocaerulescens var. polycarpiza
Porpidia crustulata
Porpidia subsimplex
Porpidia tuberculosa
Porpidia cinereoatra
Porpidia contraponenda
Porpidia albocaerulescens
Tuckermannopsis ciliaris
Imshaugia aleurites
Pycnothelia papillaria
Montanelia panniformis
Lepraria caesiella
Lepraria harrisiana
Lepraria normandinoides
Lepraria cryophila
Lepraria elobata
Lepraria hodkinsoniana
Lepraria oxybapha
Lepraria xanthonica
Lepraria humida
Lepraria neglecta
Leprocaulon adhaerens
Opegrapha atra
Porina scabrida
Skyttea radiatilis
Ochrolechia mahluensis
Pertusaria velata
Pertusaria plittiana
Pertusaria texana
Lichenochora galligena
Leimonis erratica
Didymocyrtis cladoniicola
Sclerococcum simplex
Roselliniella cladoniae
Roselliniella microthelia
Anisomeridium biforme
Normandina pulchella
Cystocoleus ebeneus
Xanthoria fallax
Psora decipiens
Rhizocarpon grande
Flavoparmelia baltimorensis
Tuckermannopsis sepincola
Absconditella sphagnorum
Acarospora cervina
Acarospora dispersa
Acarospora fuscata
Acarospora glaucocarpa
Acrocordia megalospora
Allocetraria oakesiana
Amandinea punctata
Anisomeridium carinthiacum
Anisomeridium distans
Anisomeridium polypori
Arctoparmelia centrifuga
Arthonia apatetica
Arthonia caudata
Arthonia cupressina
Arthonia dispersa
Arthonia patellulata
Arthonia pyrrhuliza
Arthonia quintaria
Arthonia radiata
Arthonia reniformis
Arthonia ruana
Arthothelium spectabile
Aspicilia caesiocinerea
Aspicilia cinerea
Aspicilia contorta
Aspicilia gibbosa
Aspicilia laevata
Bacidia bagliettoana
Bacidia beckhausii
Bacidia diffracta
Bacidia helicospora
Bacidia polychroa
Bacidia rubella
Bacidia schweinitzii
Bacidia suffusa
Bacidina egenula
Bacidina inundata
Baeomyces carneus
Biatora anthracophila
Biatora helvola
Lecidea turgidula
Biatora vernalis
Amandinea polyspora
Buellia spuria
Buellia maculata
Buellia stillingiana
Bulbothrix goebelii
Calicium lenticulare
Calicium trabinellum
Caloplaca arenaria
Caloplaca camptidia
Caloplaca citrina
Caloplaca feracissima
Caloplaca ferruginea
Caloplaca flavorubescens
Caloplaca flavovirescens
Caloplaca lobulata
Caloplaca microphyllina
Caloplaca sideritis
Candelaria fibrosa
Candelariella efflorescens
Candelariella xanthostigma
Crespoa crozalsiana
Catapyrenium lacinulatum
Placidium squamulosum
Clavascidium umbrinum
Catillaria nigroclavata
Chaenotheca trichialis
Chaenothecopsis debilis
Chaenothecopsis pusilla
Chaenothecopsis rubescens
Chaenothecopsis savonica
Thelenella muscorum
Chrysothrix chlorina
Cladina submitis
Cladonia acuminata
Cladonia apodocarpa
Cladonia atlantica
Cladonia boryi
Cladonia brevis
Cladonia caroliniana
Cladonia conista
Cladonia cornuta
Cladonia crispata
Cladonia cristatella
Cladonia cylindrica
Cladonia didyma
Cladonia digitata
Cladonia farinacea
Cladonia fimbriata
Cladonia floerkeana
Cladonia gracilis
Cladonia humilis
Cladonia incrassata
Cladonia mateocyatha
Cladonia multiformis
Cladonia ochrochlora
Cladonia parasitica
Cladonia perlomera
Cladonia peziziformis
Cladonia piedmontensis
Cladonia polycarpoides
Cladonia ramulosa
Cladonia rappii
Cladonia rei
Cladonia robbinsii
Cladonia scabriuscula
Cladonia sobolescens
Cladonia strepsilis
Cladonia subulata
Cladonia symphycarpa
Cladonia turgida
Cliostomum leprosum
Clypeococcum hypocenomycis
Coenogonium interpositum
Collema fasciculare
Collema flaccidum
Collema pulchellum
Collema ryssoleum
Collema subflaccidum
Conotrema urceolatum
Cresponea chloroconia
Cresponea premnea
Dactylospora glaucomarioides
Dactylospora inquilina
Dactylospora pertusariicola
Dibaeis baeomyces
Dimerella lutea
Dimerella pineti
Diploschistes gypsaceus
Diploschistes muscorum
Dirinaria frostii
Distopyrenis americana
Echinothecium reticulatum
Endocarpon petrolepideum
Endocarpon pusillum
Endococcus perpusillus
Endococcus propinquus
Opegrapha zonata
Flavoparmelia caperata
Flavopunctelia flaventior
Flavopunctelia soredica
Fuscidea arboricola
Fuscidea cyathoides
Fuscidea mollis
Fuscidea pusilla
Fuscidea recensa
Fuscidea arcuatula
Fuscopannaria leucophaea
Fuscopannaria leucosticta
Heterodermia echinata
Heterodermia granulifera
Heterodermia pseudospeciosa
Heterodermia speciosa
Heterodermia squamulosa
Homostegia piggotii
Hyperphyscia adglutinata
Hypocenomyce friesii
Hypogymnia physodes
Illosporium carneum
Imshaugia placorodia
Ionaspis alba
Lasallia pensylvanica
Lecania cuprea
Lecania naegelii
Halecania pepegospora
Lecanora allophana
Lecanora subpallens
Lecanora cenisia
Lecanora saxigena
Lecanora cinereofusca
Lecanora cupressi
Lecanora dispersa
Lecanora epanora
Lecanora gangaleoides
Lecanora hybocarpa
Lecanora minutella
Lecanora muralis
Lecanora oreinoides
Lecanora perplexa
Lecanora piniperda
Lecanora pseudistera
Lecanora pulicaris
Lecanora sambuci
Lecanora strobilina
Lecanora subimmergens
Lecanora symmicta
Lecanora valesiaca
Lecanora varia
Lecidea auriculata
Bryobilimbia ahlesii
Lecidea erythrophaea
Lecidea lapicida
Lecidea micytho
Bryobilimbia ahlesii var. nemoralis
Lecidea nylanderi
Lecidea plebeja
Lecidella asema
Lecidella carpathica
Lecidella stigmatea
Botryolepraria lesdainii
Lepraria lobificans
Leproloma membranaceum
Lepraria vouauxii
Leptogium austroamericanum
Leptogium corticola
Leptogium cyanescens
Leptogium lichenoides
Leptogium milligranum
Leptorhaphis epidermidis
Lichenoconium erodens
Lichenoconium lecanorae
Lithothelium hyalosporum
Lithothelium septemseptatum
Loxospora ochrophaea
Marchandiomyces corallinus
Megalospora porphyritis
Melanelia culbersonii
Melanelixia fuliginosa
Melanelia olivacea
Melanelia septentrionalis
Montanelia sorediata
Melanelia subaurifera
Melaspilea demissa
Micarea melaena
Micarea peliocarpa
Micarea prasina
Muellerella erratica
Multiclavula corynoides
Multiclavula mucida
Mycobilimbia berengeriana
Mycobilimbia hypnorum
Bacidia sabuletorum
Violella fucata
Mycocalicium albonigrum
Mycocalicium subtile
Mycoglaena meridionalis
Mycoporum compositum
Myelochroa aurulenta
Myelochroa galbina
Myelochroa metarevoluta
Myelochroa obsessa
Nadvornikia sorediata
Ovicuculispora parmeliae
Nectriopsis rubefaciens
Nephroma bellum
Nephroma laevigatum
Nephroma parile
Nephroma resupinatum
Ochrolechia arborea
Ochrolechia pseudopallescens
Ochrolechia trochophora
Opegrapha varia
Opegrapha vulgata
Parmelia neodiscordans
Parmelia omphalodes
Parmelia sulcata
Rockefellera crossophylla
Parmeliella triptophylla
Parmelinopsis minarum
Parmeliopsis ambigua
Parmeliopsis hyperopta
Parmotrema chinense
Parmotrema crinitum
Parmotrema gardneri
Parmotrema hypotropum
Parmotrema michauxianum
Parmotrema perforatum
Peltigera elisabethae
Peltigera neckeri
Peltigera polydactylon
Peltigera ponojensis
Peltigera praetextata
Pertusaria amara
Pertusaria consocians
Pertusaria geminipara
Pertusaria leioplaca
Pertusaria macounii
Lepra multipunctoides
Pertusaria neoscotica
Pertusaria ophthalmiza
Pertusaria paratuberculifera
Pertusaria pustulata
Pertusaria subpertusa
Pertusaria tetrathalamia
Pertusaria trachythallina
Pertusaria xanthodes
Phlyctis petraea
Phaeocalicium curtisii
Phaeocalicium polyporaeum
Phaeographis dendritica
Phaeographis inusta
Phaeospora rimosicola
Phaeosporobolus alpinus
Phlyctis agelaea
Physciella chloantha
Physconia detersa
Placidiopsis minor
Placynthiella hyporhoda
Placynthiella icmalea
Placynthiella oligotropha
Placynthiella uliginosa
Placynthium nigrum
Platismatia tuckermanii
Polymeridium quinqueseptatum
Polysporina simplex
Pseudosagedia cestrensis
Segestria lectissima
Segestria leptalea
Pseudosagedia rhaphidosperma
Porpidia soredizodes
Porpidia speirea
Protoblastenia incrustans
Pseudevernia cladonia
Pseudevernia consocians
Pseudosagedia aenea
Pseudosagedia chlorotica
Pseudosagedia guentheri
Psilolechia lucida
Psora pseudorussellii
Psora russellii
Psorula rufonigra
Punctelia appalachensis
Punctelia bolliana
Punctelia borreri
Punctelia missouriensis
Punctelia rudecta
Punctelia subrudecta
Pyrenopsis polycocca
Pyrenula laevigata
Pyrenula pseudobufonia
Pyrenula subelliptica
Pyrrhospora russula
Pyrrhospora varians
Pyxine sorediata
Pyxine subcinerea
Racodium rupestre
Ramalina americana
Ramalina calicaris
Ramalina fraxinea
Ramalina polymorpha
Rhizocarpon cinereovirens
Rhizocarpon hochstetteri
Rhizocarpon lavatum
Rhizocarpon obscuratum
Rhizocarpon subgeminatum
Rhizoplaca chrysoleuca
Rhizoplaca subdiscrepans
Rimelia reticulata
Rimularia badioatra
Rinodina adirondackii
Rinodina maculans
Rinodina chrysomelaena
Rinodina degeliana
Rinodina efflorescens
Rinodina freyi
Rinodina metaboliza
Rinodina oxydata
Rinodina pachysperma
Rinodina papillata
Rinodina tephraspis
Ropalospora chlorantha
Ropalospora viridis
Polysporina subfuscescens
Sarcogyne clavus
Sarcogyne privigna
Sarcogyne regularis
Sarea difformis
Sarea resinae
Scoliciosporum chlorococcum
Scoliciosporum umbrinum
Sphinctrina anglica
Sphinctrina turbinata
Staurothele fissa
Steinia geophana
Sticta arctica
Sticta beauvoisii
Sticta sylvatica
Stigmidium fuscatae
Strigula americana
Strigula jamesii
Strigula stigmatella
Strigula submuriformis
Tephromela atra
Thelidium minutulum
Thelidium papulare
Thelidium pyrenophorum
Thelocarpon laureri
Thermutis velutina
Thrombium epigaeum
Trapelia coarctata
Trapelia corticola
Trapelia involuta
Trapelia obtegens
Trapelia placodioides
Trapeliopsis flexuosa
Trapeliopsis gelatinosa
Trapeliopsis granulosa
Trapeliopsis viridescens
Trypethelium virens
Tuckermannopsis americana
Tuckermannopsis fendleri
Tuckermannopsis orbata
Umbilicaria americana
Umbilicaria deusta
Umbilicaria muehlenbergii
Usnea filipendula
Usnea florida
Usnea mutabilis
Usnea pensylvanica
Usnea rubicunda
Usnea dasaea
Usnea strigosa
Usnea subfloridana
Usnea subscabrosa
Verrucaria calciseda
Verrucaria calkinsiana
Verrucaria fayettensis
Verrucaria muralis
Verrucaria nigrescens
Verrucaria praetermissa
Verrucaria rupestris
Vouauxiomyces truncatus
Vulpicida pinastri
Xanthoria candelaria
Xanthoria elegans
Xanthoria fulva
Xanthoria hasseana
Xanthoria parietina
Xanthomendoza ulophyllodes
Xylographa opegraphella
Biatora printzenii
Usnea halei
Lecanora thysanophora
Phaeophyscia squarrosa
Fellhanera hybrida
Chrysothrix xanthina
Melanophloea americana
Lepraria disjuncta
Chaenothecopsis nigra
Thelidium zwackhii
Caloplaca cerina
Xanthoria polycarpa
Caloplaca flavocitrina
Caloplaca reptans
Physcia aipolia
Physcia thomsoniana
Physcia phaea
Physconia leucoleiptes
Coccocarpia erythroxyli
Coccocarpia palmicola
Xanthoparmelia angustiphylla
Xanthoparmelia conspersa
Xanthoparmelia cumberlandia
Xanthoparmelia viriduloumbrina
Xanthoparmelia plittii
Xanthoparmelia somloensis
Xanthoparmelia subramigera
Xanthoparmelia tasmanica
Stereocaulon glaucescens
Stereocaulon glaucescens var. caespitosulum
Stereocaulon paschale
Stereocaulon saxatile
Melanelia stygia
Heterodermia hypoleuca
Heterodermia obscurata
Phaeophyscia adiastola
Phaeophyscia ciliata
Phaeophyscia hirtella
Phaeophyscia insignis
Phaeophyscia orbicularis
Phaeophyscia pusilloides
Phaeophyscia rubropulchra
Phaeophyscia sciastra
Physcia adscendens
Physcia americana
Physcia caesia
Physcia dubia
Physcia millegrana
Physcia stellaris
Physcia subtilis
Physciella melanchra
Anaptychia palmulata
Buellia curtisii
Caloplaca holocarpa
Candelaria concolor
Candelariella vitellina
Collema fuscovirens
Dermatocarpon miniatum
Dimelaena oreina
Diploschistes scruposus
Evernia mesomorpha
Graphis scripta
Hyperphyscia syncolla
Lasallia papulosa
Hypotrachyna revoluta
Parmelia squarrosa
Peltigera canina
Peltigera collina
Peltigera evansiana
Peltigera horizontalis
Peltigera leucophlebia
Peltigera malacea
Peltigera rufescens
Peltigera venosa
Bryoria furcellata
Cetraria arenaria
Cetrelia chicitae
Cetrelia olivetorum
Cladonia botrytes
Cladonia caespiticia
Cladonia cariosa
Cladonia carneola
Cladonia cenotea
Cladonia verticillata
Cladonia chlorophaea
Cladonia coccifera
Cladonia coniocraea
Cladonia cryptochlorophaea
Cladonia deformis
Cladonia floridana
Cladonia furcata
Cladonia grayi
Cladonia leporina
Cladonia macilenta
Cladonia macilenta var. bacillaris
Cladonia macilenta var. macilenta
Cladonia phyllophora
Cladonia pleurota
Cladonia pyxidata
Cladonia squamosa
Cladonia uncialis
Cladina evansii
Cladina mitis
Cladina rangiferina
Cladina stellaris
Cladonia stygia
Cladina subtenuis
Hypotrachyna livida
Hypotrachyna showmanii
Evernia prunastri
Physcia pseudospeciosa
Platismatia glauca
Collema furfuraceum
Hypocenomyce scalaris
Baeomyces rufus
Dermatocarpon luridum
Loxospora pustulata
Psora icterica
Ochrolechia yasudae
Placidium arboreum
Vezdaea leprosa
Epigloea pleiospora
Gyalideopsis moodyae
Tremella candelariellae
Tremella cladoniae
Flakea papillata
Heterodermia neglecta
Xanthomendoza weberi
Punctelia caseana
Caloplaca pyracea
Caloplaca subsoluta
Lecanora semipallida
Placynthiella dasaea
Rhizocarpon reductum
Absconditella lignicola
Peltigera hydrothyria
Dermatocarpon muhlenbergii
Verrucaria aethiobola
Verrucaria bryoctona
Verrucaria phloeophila
Bagliettoa baldensis
Endocarpon pallidulum
Merismatium peregrinum
Psoroglaena dictyospora
Willeya diffractella
Vezdaea schuyleriana
Bat Hibernaculum
Migratory Assemblage - Gulls and Terns
Migratory Assemblage - Passerines
Migratory Assemblage - Raptors
Migratory Assemblage - Shorebirds
Vernal Pool Animal Assemblage
Migratory Assemblage - Waterfowl
Justicia americana
Ruellia caroliniensis
Ruellia humilis
Ruellia pedunculata
Ruellia strepens
Acer campestre
Acer ginnala
Acer negundo
Acer nigrum
Acer palmatum
Acer pensylvanicum
Acer platanoides
Acer pseudoplatanus
Acer rubrum
Acer saccharinum
Acer saccharum
Acer spicatum
Actinidia arguta
Amaranthus albus
Amaranthus arenicola
Amaranthus blitoides
Amaranthus cannabinus
Amaranthus caudatus
Amaranthus cruentus
Amaranthus deflexus
Amaranthus hybridus
Amaranthus palmeri
Amaranthus powellii
Amaranthus pumilus
Amaranthus retroflexus
Amaranthus rudis
Amaranthus spinosus
Amaranthus tuberculatus
Amaranthus blitum
Celosia argentea
Froelichia floridana
Froelichia gracilis
Cotinus coggygria
Rhus aromatica
Rhus aromatica var. aromatica
Rhus copallinum
Rhus glabra
Rhus typhina
Toxicodendron radicans
Toxicodendron rydbergii
Toxicodendron vernix
Asimina triloba
Aegopodium podagraria
Aethusa cynapium
Anethum graveolens
Angelica atropurpurea
Angelica triquinata
Angelica venenosa
Anthriscus sylvestris
Bupleurum rotundifolium
Carum carvi
Chaerophyllum procumbens
Chaerophyllum procumbens var. procumbens
Chaerophyllum procumbens var. shortii
Cicuta bulbifera
Cicuta maculata
Cicuta maculata var. maculata
Conioselinum chinense
Conium maculatum
Cryptotaenia canadensis
Daucus carota
Erigenia bulbosa
Eryngium aquaticum
Falcaria vulgaris
Heracleum mantegazzianum
Heracleum lanatum
Hydrocotyle americana
Hydrocotyle ranunculoides
Hydrocotyle sibthorpioides
Hydrocotyle umbellata
Ligusticum canadense
Osmorhiza claytonii
Osmorhiza longistylis
Oxypolis rigidior
Pastinaca sativa
Peucedanum ostruthium
Pimpinella saxifraga
Ptilimnium capillaceum
Ptilimnium nodosum
Sanicula canadensis
Sanicula marilandica
Sanicula trifoliata
Sanicula odorata
Sium suave
Taenidia integerrima
Taenidia montana
Thaspium barbinode
Thaspium trifoliatum
Thaspium trifoliatum var. trifoliatum
Thaspium trifoliatum var. flavum
Torilis japonica
Torilis leptophylla
Zizia aptera
Zizia aurea
Amsonia tabernaemontana
Apocynum androsaemifolium
Apocynum cannabinum
Apocynum x floribundum
Vinca minor
Ilex beadlei
Ilex glabra
Ilex laevigata
Ilex montana
Ilex opaca
Ilex verticillata
Ilex crenata
Ilex mucronata
Acanthopanax sieboldianus
Aralia hispida
Aralia nudicaulis
Aralia racemosa
Aralia spinosa
Aralia elata
Hedera helix
Panax quinquefolius
Panax trifolius
Aristolochia clematitis
Aristolochia macrophylla
Aristolochia serpentaria
Asarum canadense
Asclepias amplexicaulis
Asclepias exaltata
Asclepias incarnata
Asclepias incarnata ssp. incarnata
Asclepias incarnata ssp. pulchra
Asclepias purpurascens
Asclepias quadrifolia
Asclepias rubra
Asclepias syriaca
Asclepias tuberosa
Asclepias variegata
Asclepias verticillata
Asclepias viridiflora
Cynanchum laeve
Vincetoxicum nigrum
Matelea carolinensis
Matelea obliqua
Periploca graeca
Achillea millefolium
Achillea ptarmica
Ambrosia artemisiifolia
Ambrosia psilostachya
Ambrosia trifida
Anaphalis margaritacea
Antennaria neglecta
Antennaria plantaginifolia
Antennaria solitaria
Antennaria virginica
Antennaria parlinii
Antennaria howellii
Anthemis arvensis
Anthemis cotula
Cota tinctoria
Arctium lappa
Arctium minus
Arctium tomentosum
Arctium vulgare
Arnica acaulis
Artemisia absinthium
Artemisia annua
Artemisia biennis
Artemisia campestris
Artemisia campestris ssp. caudata
Artemisia ludoviciana
Artemisia pontica
Artemisia vulgaris
Aster tataricus
Baccharis halimifolia
Bellis perennis
Bidens aristosa
Bidens bidentoides
Bidens bipinnata
Bidens cernua
Bidens connata
Bidens trichosperma
Bidens discoidea
Bidens frondosa
Bidens laevis
Bidens vulgata
Bidens polylepis
Bidens comosa
Boltonia asteroides
Boltonia montana
Brickellia eupatorioides
Carduus acanthoides
Carduus nutans
Centaurea calcitrapa
Centaurea cyanus
Centaurea jacea
Centaurea nigra
Centaurea nigrescens
Centaurea solstitialis
Centaurea stoebe ssp. micranthos
Chondrilla juncea
Chrysogonum virginianum
Chrysopsis mariana
Cichorium intybus
Cirsium altissimum
Cirsium arvense
Cirsium discolor
Cirsium hillii
Cirsium horridulum
Cirsium muticum
Cirsium pumilum
Cirsium vulgare
Conyza canadensis
Conyza canadensis var. canadensis
Coreopsis lanceolata
Coreopsis major
Coreopsis rosea
Coreopsis tinctoria
Coreopsis tripteris
Cosmos bipinnatus
Cosmos sulphureus
Crepis capillaris
Crepis setosa
Crepis tectorum
Crepis vesicaria
Dyssodia papposa
Echinacea laevigata
Echinacea purpurea
Echinops sphaerocephalus
Eclipta prostrata
Elephantopus carolinianus
Erechtites hieraciifolia
Erigeron annuus
Erigeron philadelphicus
Erigeron pulchellus
Erigeron strigosus
Erigeron strigosus var. beyrichii
Erigeron strigosus var. strigosus
Eupatorium album
Eupatorium album var. album
Eupatorium altissimum
Conoclinium coelestinum
Eutrochium dubium
Eutrochium fistulosum
Eupatorium hyssopifolium
Eupatorium torreyanum
Eupatorium leucolepis
Eutrochium maculatum
Eupatorium perfoliatum
Eutrochium purpureum
Eupatorium rotundifolium
Eupatorium rotundifolium var. ovatum
Eupatorium rotundifolium var. rotundifolium
Eupatorium serotinum
Eupatorium sessilifolium
Eupatorium sessilifolium var. vaseyi
Eupatorium pilosum
Eupatorium godfreyanum
Euthamia graminifolia
Euthamia graminifolia var. graminifolia
Euthamia graminifolia var. nuttallii
Euthamia caroliniana
Filago vulgaris
Galinsoga parviflora
Galinsoga quadriradiata
Pseudognaphalium obtusifolium
Gnaphalium uliginosum
Grindelia squarrosa
Helenium amarum
Helenium autumnale
Helenium flexuosum
Helianthus angustifolius
Helianthus annuus
Helianthus decapetalus
Helianthus divaricatus
Helianthus giganteus
Helianthus grosseserratus
Helianthus hirsutus
Helianthus maximiliani
Helianthus microcephalus
Helianthus mollis
Helianthus occidentalis
Helianthus petiolaris
Helianthus strumosus
Helianthus tuberosus
Helianthus laetiflorus
Helianthus x laetiflorus
Heliopsis helianthoides
Heterotheca subaxillaris
Hieracium aurantiacum
Hieracium caespitosum
Hieracium traillii
Hieracium gronovii
Hieracium lachenalii
Hieracium murorum
Hieracium paniculatum
Hieracium pilosella
Hieracium piloselloides
Hieracium sabaudum
Hieracium scabrum
Hieracium umbellatum
Hieracium venosum
Hieracium x marianum
Inula helenium
Iva annua
Cyclachaena xanthiifolia
Ixeris stolonifera
Krigia biflora
Krigia virginica
Lactuca biennis
Lactuca canadensis
Lactuca canadensis var. canadensis
Lactuca canadensis var. latifolia
Lactuca canadensis var. longifolia
Lactuca canadensis var. obovata
Lactuca floridana
Lactuca floridana var. floridana
Lactuca floridana var. villosa
Lactuca hirsuta
Lactuca hirsuta var. sanguinea
Lactuca hirsuta var. hirsuta
Lactuca saligna
Lactuca serriola
Lapsana communis
Leontodon autumnalis
Leontodon taraxacoides
Leontodon saxatilis ssp. saxatilis
Leucanthemum vulgare
Liatris scariosa
Liatris scariosa var. nieuwlandii
Liatris scariosa var. novae-angliae
Liatris spicata
Madia capitata
Madia sativa
Marshallia pulchra
Matricaria perforata
Matricaria discoidea
Matricaria recutita
Bidens beckii
Mikania scandens
Onopordum acanthium
Parthenium hysterophorus
Parthenium integrifolium
Petasites hybridus
Picris echioides
Picris hieracioides
Pluchea camphorata
Pluchea odorata
Polymnia canadensis
Prenanthes alba
Prenanthes altissima
Prenanthes crepidinea
Prenanthes racemosa
Prenanthes serpentaria
Prenanthes trifoliolata
Ratibida columnifera
Ratibida pinnata
Rudbeckia fulgida
Rudbeckia fulgida var. fulgida
Rudbeckia fulgida var. speciosa
Rudbeckia hirta
Rudbeckia hirta var. hirta
Rudbeckia hirta var. pulcherrima
Rudbeckia laciniata
Rudbeckia triloba
Packera anonyma
Packera antennariifolia
Packera aurea
Packera glabella
Packera obovata
Packera paupercula
Packera plattensis
Senecio viscosus
Senecio vulgaris
Silphium perfoliatum
Silphium trifoliatum
Silphium asteriscus var. trifoliatum
Silybum marianum
Solidago arguta
Solidago arguta var. harrisii
Solidago bicolor
Solidago caesia
Solidago canadensis var. hargeri
Solidago canadensis var. salebrosa
Solidago altissima
Solidago canadensis var. canadensis
Solidago erecta
Solidago flexicaulis
Solidago gigantea
Solidago gigantea var. serotina
Solidago hispida
Solidago juncea
Solidago nemoralis
Solidago odora
Solidago patula
Solidago puberula
Solidago rigida
Solidago roanensis
Solidago rugosa
Solidago rugosa ssp. aspera
Solidago rugosa var. sphagnophila
Solidago rugosa var. rugosa
Solidago rugosa var. villosa
Solidago rupestris
Solidago speciosa
Solidago speciosa var. speciosa
Solidago squarrosa
Solidago uliginosa
Solidago ulmifolia
Solidago ulmifolia var. ulmifolia
Solidago simplex ssp. randii var. racemosa
Solidago canadensis
Solidago simplex
Solidago curtisii
Sonchus arvensis
Sonchus asper
Sonchus oleraceus
Tanacetum parthenium
Tanacetum vulgare
Taraxacum laevigatum
Taraxacum officinale
Tragopogon dubius
Tragopogon porrifolius
Tragopogon pratensis
Tussilago farfara
Verbesina alternifolia
Vernonia gigantea
Vernonia glauca
Vernonia noveboracensis
Xanthium spinosum
Xanthium strumarium
Xanthium strumarium var. canadense
Xanthium strumarium var. glabratum
Smallanthus uvedalia
Ageratina aromatica
Ageratina altissima var. altissima
Arnoglossum atriplicifolium
Arnoglossum reniforme
Gamochaeta purpurea
Gnaphalium purpureum var. purpureum
Omalotheca sylvatica
Hasteola suaveolens
Ionactis linariifolius
Symphyotrichum ciliatum
Symphyotrichum boreale
Symphyotrichum depauperatum
Symphyotrichum dumosum
Symphyotrichum drummondii
Symphyotrichum cordifolium
Aster cordifolius var. sagittifolius
Symphyotrichum lowrieanum
Symphyotrichum ericoides
Symphyotrichum laeve
Symphyotrichum laeve var. concinnum
Symphyotrichum laeve var. laeve
Symphyotrichum novae-angliae
Symphyotrichum patens
Symphyotrichum patens var. patens
Symphyotrichum phlogifolium
Symphyotrichum pilosum
Symphyotrichum pilosum var. pilosum
Symphyotrichum pilosum var. pringlei
Symphyotrichum prenanthoides
Symphyotrichum praealtum
Symphyotrichum puniceum
Symphyotrichum puniceum var. puniceum
Symphyotrichum firmum
Symphyotrichum lateriflorum
Symphyotrichum racemosum
Symphyotrichum shortii
Symphyotrichum undulatum
Symphyotrichum urophyllum
Symphyotrichum novi-belgii
Symphyotrichum novi-belgii var. novi-belgii
Symphyotrichum oblongifolium
Symphyotrichum lanceolatum
Symphyotrichum lanceolatum ssp. lanceolatum var. interior
Symphyotrichum lanceolatum ssp. lanceolatum var. lanceolatum
Oclemena acuminata
Oclemena nemoralis
Eurybia macrophylla
Eurybia radula
Eurybia schreberi
Eurybia divaricata
Eurybia spectabilis
Sericocarpus asteroides
Sericocarpus linifolius
Doellingeria infirma
Doellingeria umbellata
Pseudognaphalium macounii
Impatiens balsamina
Impatiens capensis
Impatiens pallida
Berberis canadensis
Berberis thunbergii
Berberis vulgaris
Caulophyllum thalictroides
Caulophyllum giganteum
Jeffersonia diphylla
Mahonia repens
Podophyllum peltatum
Alnus glutinosa
Alnus incana
Alnus incana ssp. rugosa
Alnus serrulata
Alnus viridis
Alnus viridis ssp. crispa
Betula alleghaniensis
Betula lenta
Betula nigra
Betula papyrifera
Betula pendula
Betula populifolia
Betula pubescens
Carpinus caroliniana
Corylus americana
Corylus cornuta
Ostrya virginiana
Campsis radicans
Catalpa bignonioides
Catalpa ovata
Catalpa speciosa
Anchusa azurea
Buglossoides arvensis
Cynoglossum officinale
Cynoglossum virginianum
Cynoglossum boreale
Echium vulgare
Hackelia virginiana
Heliotropium europaeum
Lappula squarrosa
Lithospermum canescens
Lithospermum caroliniense
Lithospermum latifolium
Mertensia virginica
Myosotis arvensis
Myosotis discolor
Myosotis laxa
Myosotis macrosperma
Myosotis scorpioides
Myosotis stricta
Myosotis sylvatica
Myosotis verna
Nonea rosea
Onosmodium molle
Onosmodium molle var. hispidissimum
Onosmodium virginianum
Plagiobothrys scouleri
Symphytum officinale
Alliaria petiolata
Alyssum alyssoides
Arabidopsis thaliana
Arabis canadensis
Arabis glabra
Arabis hirsuta
Arabis hirsuta var. adpressipilis
Arabis hirsuta var. pycnocarpa
Arabis laevigata
Arabis laevigata var. burkii
Arabis laevigata var. laevigata
Arabis lyrata
Arabis missouriensis
Arabis patens
Arabis shortii
Arabis shortii var. phalacrocarpa
Arabis shortii var. shortii
Armoracia rusticana
Barbarea verna
Barbarea vulgaris
Berteroa incana
Brassica juncea
Brassica nigra
Brassica rapa
Bunias orientalis
Cakile edentula
Camelina microcarpa
Camelina sativa
Capsella bursa-pastoris
Cardamine douglassii
Cardamine flexuosa
Cardamine hirsuta
Cardamine impatiens
Cardamine parviflora
Cardamine parviflora var. arenicola
Cardamine pensylvanica
Cardamine pratensis
Cardamine pratensis var. palustris
Cardamine pratensis var. pratensis
Cardamine rotundifolia
Cardamine angustata
Cardamine diphylla
Cardamine concatenata
Cardamine maxima
Cardamine bulbosa
Cardaria draba
Cardaria pubescens
Chorispora tenella
Conringia orientalis
Coronopus didymus
Coronopus squamatus
Descurainia pinnata
Descurainia sophia
Diplotaxis muralis
